Dataset,Code,Project,sha,owner,project,sha-p,sha-reg,sha-reg-p,reg
SECBENCH,CVE-2017-7241,https://github.com/mantisbt/mantisbt,ecef0e9b523a460709e8feedfce72f05bb30b992,mantisbt,mantisbt,c83fe546e9f229542c88a9aede924bd5ce4663c6,c1b57471637b56d5c602fa6ea6d8a47959971f62,38c27ffb00222825579eaf715daea7a4771c253e,FOUND
SECBENCH,,https://github.com/mantisbt/mantisbt,d9db796f8973696bb606dc03ce42857f6d160d78,mantisbt,mantisbt,e4902b6589ee0147844d1b2288da0ab271d34b71,05a9a9c5e120ca87e7471226b5e1f6161e826beb,4e6b44de58e54689b2d413f480e8e970020fc9de,FOUND
SECBENCH,CVE-2017-7897,https://github.com/mantisbt/mantisbt,a1c719313d61b07bbe8700005807b8195fdc32f1,mantisbt,mantisbt,27b5b292c9814a40fdd5715fa499a82e29f6f866,c3868b715bbb742c32233d9bf92f587222215915,0ca34ec851345f6c7cbef9ac98a6c3d39a40d0ec,FOUND
SECBENCH,,https://github.com/mantisbt/mantisbt,ac3fe2f105edd4b5c6b466d34b8694efac026131,mantisbt,mantisbt,cd0523feeb22d6e433a244c61876e5c860559bad,f2d07806e340da9ec0691752b5867eeddb50a668,64862844742cb023836e4b7ff0385bb791af0285,FOUND
SECBENCH,,https://github.com/mantisbt/mantisbt,806582eb4ded03716c333b05d8cc6b4448f2fc5c,mantisbt,mantisbt,eb562360554d5e5c8ed2c1fff8363d13b1b2be32,b01c7265dca20cc97ad214211ab10378c1b1d225,28cc18dc61db1273ae8586200a1ffc9f09291293,FOUND
SECBENCH,CVE-2015-2046,https://github.com/mantisbt/mantisbt,3c6f6e5605d9b3a6db6c0934da4771ff8a54f617,mantisbt,mantisbt,a97334abed5c323598644802bfa6cfd815c1206f,aca8f3929bab1096791de62bb2bcdf825944d45f,50ae2dea5da4dff0aa7f706bacc4b0236a2221ec,FOUND
SECBENCH,CVE-2017-7620,https://github.com/mantisbt/mantisbt,f21b56fa9060dbae9438b0d0dfb21dff090c1dd2,mantisbt,mantisbt,2d541e9897d7629762fbc43f1bf42463458da033,2af57de570bd96199ec71a94d92e10c0ff6e6149,f78f5b8c76a7931c8e9ec1557c91e287e391eb86,FOUND
SECBENCH,CVE-2014-9271,https://github.com/mantisbt/mantisbt,26f209a2701ad31e1563723aea48e9e577ec1087,mantisbt,mantisbt,66c142dc3b652cdb07d61f2edbf3a798234ef48a,cf85bfd03fa76e923a3e60c048a8e5381c143cbc,3fd9b3a0ea842df554edc809c79aa399b1f0a184,FOUND
SECBENCH,,https://github.com/mantisbt/mantisbt,610e89b9985bb4f80555ad8835e842becfb274ea,mantisbt,mantisbt,61ef10767ea37c5f278aaf34d4ee39be0bfb7b09,1c18e7198a587c631c89ec5d61cec63355eb70b1,1e072959fcdf387d1221a4c5a37f1756ec2a3c39,FOUND
SECBENCH,,https://github.com/mantisbt/mantisbt,603687bdd7ef0ff55761ef888a0433fbdadfc2eb,mantisbt,mantisbt,120e3809b394d0ad6b65eb5a1009c5dc4b157ceb,d8b21506fd9c577199b6c4e1d173eed452e4a44d,7beac566f25dc30ffb3224c2823fee77c9223a1b,FOUND
SECBENCH,CVE-2013-1931,https://github.com/mantisbt/mantisbt,44e140e9f634266d0a2f3101a9f2809a97702138,mantisbt,mantisbt,b8dc99376f4b0dde8e8c210086df5809061d01ed,0b9729497faefce8fb76d5494ae07e58dddb84de,1a9980f40488421174e860cf7b3153be0f4e9941,FOUND
SECBENCH,,https://github.com/mantisbt/mantisbt,98f63cf5d7f136cedf6791606d4dfe7d1989f113,mantisbt,mantisbt,141cbe6e866797b102313ef0aa8f46896871ab9d,26f616fe8bbd03dc4c580bb9bfe9c4043fdbbccd,82ff5f398e53e461721b610287e64e6403bf0fd3,FOUND
SECBENCH,CVE-2014-1608,https://github.com/mantisbt/mantisbt,3be86ce37bb469b211663da03f61ac2b28500d91,mantisbt,mantisbt,a6a3a136bd05df52f1ea4dd906230ac9ae9d9cad,c29137ebca746ba9259321eb6b07477a3354f74d,6f98bfc266491d1d269b0558b41213d3ecc95e94,FOUND
SECBENCH,CVE-2014-2238,https://github.com/mantisbt/mantisbt,e8bdd248213d2de9cfe1f9bd4bd9dc12b2f5fc73,mantisbt,mantisbt,622afd2d4bd40cc713d3e8ee7fa1d44fe5dfadd6,f3555c305043bcf8765c0eebe0d1166037fc6f13,813f42b7159ae5eff2edcafedaf963c96a1f7e7c,FOUND
SECBENCH,,https://github.com/mantisbt/mantisbt,36ed5a459ab0d7757dc0160fac361485efc2d133,mantisbt,mantisbt,2e841fb3d4fbf9e1a908a301823f5911108592e3,b2a878049f88a76f7e8e25a0d6e298bd073c219b,1bb241e2b1a31152d6c257a4ab1c91ba43554052,FOUND
SECBENCH,CVE-2010-4348,https://github.com/mantisbt/mantisbt,974e6da4a2f07c408b1683acae774f438b5a2f11,mantisbt,mantisbt,184a0f4a06e9941cc126cfacf0774badf2255a88,03fe4b55a0ab6d60bfc36fe350712faed966e91b,1af0716914ee0d93c98925d20658e7b343d0ecc3,FOUND
SECBENCH,CVE-2010-4349,https://github.com/mantisbt/mantisbt,974e6da4a2f07c408b1683acae774f438b5a2f11,mantisbt,mantisbt,184a0f4a06e9941cc126cfacf0774badf2255a88,59d198b67bd358ec5896193a6cff7514db8501ce,d2cf7a73f854a3135eebcbc1236f54a717f93530,FOUND
SECBENCH,CVE-2010-4350,https://github.com/mantisbt/mantisbt,974e6da4a2f07c408b1683acae774f438b5a2f11,mantisbt,mantisbt,184a0f4a06e9941cc126cfacf0774badf2255a88,c3e1faf7f800c1cd2fac41415c4b82868a5ee059,09ff12c582458fb8ba8c5501dd0c4dd9a6aca0ce,FOUND
SECBENCH,CVE-2014-8554,https://github.com/mantisbt/mantisbt,5faf97abd7c1a1037ff63b8bd1d8df94c71b59cb,mantisbt,mantisbt,cb23fb2486bfa5707a9acc6f1a1329b6588d94cd,55bbb958080fa8d616332ea144f738cd3c73444e,e992a0a7fee2683f589d698655aac9b4a05a6f0e,FOUND
SECBENCH,CVE-2017-7620,https://github.com/mantisbt/mantisbt,2d2309a384bcd9d4b6d7d2928e8ded2c46d2d7b0,mantisbt,mantisbt,a64a0d220a44ec7d26fce77154f7ee2a62337a95,6c7a75ba22fe0fb894ea3306ea12f41e67eec35b,ea8123bb7411fce6369976d048de3233a751cef9,FOUND
SECBENCH,CVE-2017-6797,https://github.com/mantisbt/mantisbt,c272c3f65da9677e505ff692b1f1e476b3afa56e,mantisbt,mantisbt,f8b2510febf47700b3e29b4d0c746e2d16c29487,56b2f7287dacf6d1264977ec83e55a5dc0afcdb0,b4069967c50e6614f138b8d5df55ed736779f64f,FOUND
SECBENCH,CVE-2016-5364,https://github.com/mantisbt/mantisbt,11ab3d6c82a1d3a89b1024f77349fb60a83743c5,mantisbt,mantisbt,ecd12610576e71764a318d8ead1c753ab7a30d16,044d8c1c6db393f5ba2d72b1417cfee484cd07ac,3b10853c771fa388610c11eb46136038510736b5,FOUND
SECBENCH,CVE-2014-1609,https://github.com/mantisbt/mantisbt,7d76827617e97d7356e7eb4f2f66736e4c4d41b0,mantisbt,mantisbt,3be86ce37bb469b211663da03f61ac2b28500d91,6ebcce849a6b67ba2a21cd6594af22c58f68bbb5,831e436826b3dd06e51700f32389f0609b554ed4,FOUND
SECBENCH,,https://github.com/mantisbt/mantisbt,a2ae23486eecc690325c8f3b0e76e3118286cf58,mantisbt,mantisbt,8f95c9e3fb3451bf6415206a9db17645e8f97752,efa18ce9059edede815253e465041e089fb5b32e,0fdebfb5d2f14b0806aec0fed4895419ed3bd1b3,FOUND
SECBENCH,CVE-2017-7620,https://github.com/mantisbt/mantisbt,f66440902877103f312905257dbccdad02ab5a3b,mantisbt,mantisbt,f21b56fa9060dbae9438b0d0dfb21dff090c1dd2,eebaef1f375e8c8106d5123d884ae0c2fbcb8b39,dc753c06ad77f370fe1f0fedad342003c6bd25b4,FOUND
SECBENCH,CVE-2014-9571,https://github.com/mantisbt/mantisbt,132cd6d041f8ef5811e4eca8bdb516c893ebb52e,mantisbt,mantisbt,7cc4539fca65a61c48a40e31787e7d4751a7f9bd,2f5fd07516e3e5e64417fe626ecffc6d24f0d076,98e451eea07115196a61af5e9244b28883002c71,FOUND
SECBENCH,CVE-2017-6799,https://github.com/mantisbt/mantisbt,1677251434b6e8b2be8f1d4376a3e78f7be14d95,mantisbt,mantisbt,c26b34b6cf24f69ece52d3409fd16d659a767fc9,6e8083d9ab6243d5d39a5b316428e6eb49d30ff5,d634a6717b91b64e1cc25e537d0ac0d723985367,FOUND
SECBENCH,,https://github.com/mantisbt/mantisbt,2a1eed9db111c0b1c8e9036ba3a2dcc21255e7fc,mantisbt,mantisbt,4b0e0d5d5494c347a8dfebb35605a73a457a2d00,0caa6236bb099cc79a76e9ee8dc64df26c2e50f1,56a16099d22a2e724f34fd447294d3f5252e8ff2,FOUND
SECBENCH,,https://github.com/mantisbt/mantisbt,f017e817762b3348d8c36f17324f07a62393656f,mantisbt,mantisbt,8bf42a625ee0d2372810acbde33be7a7fcc2aa17,28e1c57741afa0d45294a89a4a77e5a460e2df0d,964ca1bd7df247dc63898d9f2f6957655723ec16,FOUND
SECBENCH,CVE-2007-3215,https://github.com/mantisbt/mantisbt,34de876c4d7ec870f4234675b5a2bed8e71f7450,mantisbt,mantisbt,f61a4ab229059f4a424609bc20757b7bd6c56f9b,fa460dc2108c3fcbb051a2147251942e0dc0ceb5,62b08190763efb66c127eb1d64ff7552a849753c,FOUND
SECBENCH,CVE-2017-6799,https://github.com/mantisbt/mantisbt,c154fafcabdc1226ec19985c9bb42331eadcd7ac,mantisbt,mantisbt,880db8239af02a76994eb923e12d59f247ea0591,8b5fa243dbf04344a55fe880135ec149fc1f439f,4efac90ed89a5c009108b641e2e95683791a165a,FOUND
SECBENCH,CVE-2013-0197,https://github.com/mantisbt/mantisbt,f5ac454eb63fde102347a021a2af0c535033d572,mantisbt,mantisbt,8414dc7a5e025958d44deb5f9a072e3caa0be381,838836ae6dba0f2f315caf8dd0801ea0b3f101a7,107e9a91cbf821d92b944b031c96ea170d18205a,FOUND
SECBENCH,CVE-2017-6797,https://github.com/mantisbt/mantisbt,a2d90ecabf3bcf3aa22ed9dbbecfd3d37902956f,mantisbt,mantisbt,23da4e0c814e6ed5ee1fc51be6d2b5f15866b7ca,682c24217dd193d3b42080a6314ed9f154c19e1d,4fbaf58eefa8fbce18ec0866ebaab06db67a3a29,FOUND
SECBENCH,,https://github.com/mantisbt/mantisbt,2e4ed26b3b6d5e478fa147c0ed706b33697f959d,mantisbt,mantisbt,6f0d8df6f772e4ef6517ae6fb92057670b07cb5f,1643f90da4d51c5ba3e360f9883c9c4258a03d9c,fea3af300491fa192d798f3ac1cfc7b155b3eb27,FOUND
SECBENCH,CVE-2011-3356,https://github.com/mantisbt/mantisbt,d00745f5e267eba4ca34286d125de685bc3a8034,mantisbt,mantisbt,6ede60d3db9e202044f135001589cce941ff6f0f,986e0db3cfea82b4e559a566d4629c65bad8beeb,32a6e0dafc2c4b752a3f5f1d945759c2aa7460d2,FOUND
SECBENCH,CVE-2011-2938,https://github.com/mantisbt/mantisbt,317f3db3a3c68775de3acf3b15f55b1e3c18f93b,mantisbt,mantisbt,9869270e87121032089ea28c4a389fb460d2c739,0a9abf9159a93e4eed267d38f75b71608fc7c81f,509d4bd65ee3be00e21272dda72b9cbe554687ff,FOUND
SECBENCH,CVE-2011-3358,https://github.com/mantisbt/mantisbt,0a636b37d3425aea7b781e7f25eaeb164ac54a3d,mantisbt,mantisbt,4b7492d43680729b4a0328eddc522560dd44514b,198de10ac8de83bb63fab397177de8f7d237132b,a0f99f7a63dcbf719d6ce3b1bea80b99162af793,FOUND
SECBENCH,CVE-2014-1608,https://github.com/mantisbt/mantisbt,00b4c17088fa56594d85fe46b6c6057bb3421102,mantisbt,mantisbt,b72fdaeb7cb8786401faab520d43092c8bdb44aa,19c0ab51c5d107baf8d5646948e82dbf9cc7b4ac,6dd8ad33b866877a044cf89d17e247e2b11b2314,FOUND
SECBENCH,CVE-2014-1609,https://github.com/mantisbt/mantisbt,7efe0175f0853e18ebfacedfd2374c4179028b3f,mantisbt,mantisbt,00b4c17088fa56594d85fe46b6c6057bb3421102,6c724329d337888978613064f86b4f95591b3792,5c8d5827d645eb95fdbd635cea08b92dc0662930,FOUND
SECBENCH,CVE-2014-9089,https://github.com/mantisbt/mantisbt,b0021673ab23249244119bde3c7fcecd4daa4e7f,mantisbt,mantisbt,5d1a57f8c0e15dc3e771d382f5189578e908da9a,9443258724e84cb388aa1865b775beaecd80596d,d8f5faf94bbe080b9c82a64f87300fab674d7dcd,FOUND
SECBENCH,CVE-2014-8553,https://github.com/mantisbt/mantisbt,f779e3d4394a0638d822849863c4098421d911c5,mantisbt,mantisbt,b509ab380f91e84d9683dbfdb02206b88a9b86fb,e541d060397a2da7d0c90829c89ccd147eced0cb,da98b63795216b5fc116730bf42a16df3f964955,FOUND
SECBENCH,,https://github.com/mattpass/ICEcoder,fa48d0d2f059fb8921e895b9e20e79de3c726154,mattpass,ICEcoder,ec44407e25b15bf70c734cae759092456d0e5c87,eba6f4eaf2855a94dcc412d52aa2f42b6b9d4316,e3b4f0b1596a72a16a6b1b4fc1ab575c017d1148,FOUND
SECBENCH,,https://github.com/mattpass/ICEcoder,078068e2527747f5688997d5dc1293213de65bd1,mattpass,ICEcoder,69d8ddce7756802525bc07ac028b939e554a81ca,d24a2745ce3c3ddb0968866b56a24018416ec2e4,8da637c650a62802fedb6991839a1e52606b2e48,FOUND
SECBENCH,,https://github.com/mattpass/ICEcoder,05de070294681745bdc5c54b336dd48083feb59e,mattpass,ICEcoder,f82914207dca4a4f36404ac371610421cfb52d93,99a9c7ef801c7583e836fb17895f0dfb84498a08,744cfbad160b9a54756f3e89e97248435a2e973c,FOUND
SECBENCH,,https://github.com/mattpass/ICEcoder,8f1cca087bef95c873e9cf2fd7c4798c185f4c51,mattpass,ICEcoder,d826469c495a2e74d36760f627915a9455091f82,184a9d223b931e7e5cb9f1a0eeeacb9f541f6ee0,b4c45e33e93067dcf208de58dd0a2de19c0107cf,FOUND
SECBENCH,,https://github.com/mattpass/ICEcoder,670e3c47a6f952b7f106adf10d7fa965e3bc25f5,mattpass,ICEcoder,4ef49f017212a4da84f4d009285a3eff30c80114,281e0f5617e74c058e6e7a376ed90111e1d87b71,4e807b528c99cbe33532fd30a16c77cf7547fcfb,FOUND
SECBENCH,CVE-2016-5026,https://github.com/micahflee/onionshare,70c55511b13ae04b2108b8cb23177bac04542d1b,micahflee,onionshare,9bfde7dfcc317e516dc6f03724c40d35baa45970,fe64a5a059642aae13a505bdbba8808e199d8d43,322921142299604a6e5ad41a1252c2eb5493d4d3,FOUND
SECBENCH,,https://github.com/micahflee/onionshare,a12dd0c4a978bf97b307c2eafe4b7d02f538b53c,micahflee,onionshare,7ef02955a09fe6e6a8bb6373a8222a6c6090f455,b1dd45a94b466bb017b1cab1f2e12abed5b820e3,1295399d346824c69006834721b8e1684c595f85,FOUND
SECBENCH,,https://github.com/micahflee/onionshare,426d744d586502935935139dfeb81fb12568f4e4,micahflee,onionshare,05ec78dc34cfd1ef92ace06be2d58c50d6090219,5dc8eda247f4015a46c661d944eee5b2ea3d7b36,4b4293a4f539369419e0ae2ff1ece94d976d4c8c,FOUND
VULAS,CVE-2013-7251,https://github.com/micromata/projectforge-webapp,422de35e3c3141e418a73bfb39b430d5fd74077e,micromata,projectforge-webapp,a9a5fd6844f7620eb8977d009aef94739812f195,b364fbf446031e744b5e82be7844b7a417a0625e,cec6ca00f3582bc9584d77b60f7e437c6621f8da,FOUND
SECBENCH,,https://github.com/MISP/MISP,77c9ce3b73ff8908de33c9b5b2695cc8d89e26ea,MISP,MISP,71b24464699b093753c3a663f6c19d45de57460e,33b5fa8535d2feee9bb6dee8be65f7327e47d82e,601e05bb4ad22190108751267650c79cfa4cc533,FOUND
SECBENCH,,https://github.com/MISP/MISP,8e75f0826f6ebad2cb69eaceb437a6b3a0ef359a,MISP,MISP,6d1dc6df95c25d256115b852fa68f5d7594b3b7a,f751c822b5a6c15a688cda4ae9b1757cfd55a3fc,ca0189785756f66c4871bfd5d1508633abb4dd5c,FOUND
SECBENCH,,https://github.com/MISP/MISP,611317cf81ef5503f7a8d5eebd84bbb5cde09e61,MISP,MISP,b9f5297b3a3dc6d076852910f3b52719d469509c,feff3551449c45beb6d6338d6de984aa8fee14c0,467408d9f799e88a9641c378370b53ca715c972c,FOUND
SECBENCH,,https://github.com/MISP/MISP,0fff291c6758c5c36d4d600208c47268ca1a41d4,MISP,MISP,aa8ba55daccf1f4f9b5eab07589fd9fb3df9b895,5c3f2a8c80abeff0686df6a88547cac84d94d374,0fe9b490b804129ab63467b5b7bafe2a9e404892,FOUND
SECBENCH,,https://github.com/MISP/MISP,d319860268e1d31dee0b8d590cde746aca71ae78,MISP,MISP,8505396b2519031f6c413586ccb14ab81bf69a38,58827e68d3858752d2a7c5d98da9e81c84888d46,c7fd161d497a2a8c24f767acda3dc3f48d44610a,FOUND
SECBENCH,,https://github.com/MISP/MISP,9eb5b7ffb7a5fc8f8fe8c0fe40f070dd92d05b6f,MISP,MISP,6e842da5bca360649658817a2dd22c4fc09f91b7,e34e62efe8cd47dfd531b504fbd68735dc98947c,083beae50271efc8ab960f07ae7563f3eff3bd94,FOUND
SECBENCH,,https://github.com/MISP/MISP,0687d3f6f48247fbcb510c26e0966864a8fa9081,MISP,MISP,9cd1b0469d872a48afff17f5b2bfb9a6ad0ef8ee,b6e84f74d41f2893c4fd881e140cd4de4faa6a1e,7be53e6b5bab81caa7afb25984ac8250a8105f36,FOUND
SECBENCH,,https://github.com/MISP/MISP,afdcc1af0c39c00d60e65c043c8216fb05b243fd,MISP,MISP,a380458d2e9072c1f5affa52ad259b38108e3ca6,a34823f7251a92996b850b3713560f3589e83b6e,388555461e4f73080cdd2e42b2683e7c94133e3a,FOUND
SECBENCH,,https://github.com/MISP/MISP,415d85102d5aa5f96f4f11a17c86b59bb9cc0d56,MISP,MISP,9b67e5ecdb967c1c5e8a45435d141e57357b1633,aeb906b49479e9b00f9e507b2b813d0c8a5cc81a,e8f5d654992a718ef09ee4b53db55b61525301f9,FOUND
SECBENCH,,https://github.com/MISP/MISP,e74aabf924db998dccdd444109263a38caf6f39a,MISP,MISP,8e8f41ab13e574ef2b98408229dd5cf4613afb9a,cbc89b467a91c6edf25f5da924033602df6779f8,c591f75047716c463da9650d8cf6c5ba27b959ee,FOUND
SECBENCH,,https://github.com/MISP/MISP,0614db919e0cb0f463354aedb4bd20f1a8d4cf0b,MISP,MISP,62a3da46f2aeb728544665c51bb39172df2196bd,a992bfe64be5dcc5849dd5d16b7986f837858eaf,6d15ac09c64c08a703cfaed288a6ae558986e00b,FOUND
SECBENCH,,https://github.com/mojombo/god,83968f49057fe79dbd365734bfa2ab3df1778c8a,mojombo,god,c173cedd248239b82f5e432b355a58e859d04b21,72f6f2616a007e208649c30e0d841215391ca754,d440084a677effb5829336d32ffccb1b2782b6c8,FOUND
SECBENCH,,https://github.com/mojombo/god,3e4fd2898cd4f92afeba120776dc3ba7f4a6ff0f,mojombo,god,c173cedd248239b82f5e432b355a58e859d04b21,a042d1478708f3acdc11dea19d1a439bfe48fc7c,d09bd5910fa7f3a692cdb67022655816ec9e47a9,FOUND
SECBENCH,,https://github.com/mojombo/god,210907fa9a9fdf765b7241666ac93682adc372db,mojombo,god,1f23f631322fa83353ce06f671cb9ad5a779ef4a,50e5ebef13af18f3e90ee9b7bb127408d7fb2387,93088307135cb54a2fbfc725d709454277b72047,FOUND
SECBENCH,,https://github.com/mongodb/mongo-php-driver-legacy,43109ef9157de31e7056ddf1dc5cbd74cc173230,mongodb,mongo-php-driver-legacy,3705a32fcb655d728fee7dd358a0762e0531134d,613f685a7e7713749d7dab50fa385686d9e8f747,da39fb9e2d72673ade5786ffb42019c39230cf44,FOUND
SECBENCH,,https://github.com/mongodb/mongo-php-driver-legacy,affdd497be96f842d55d282e1b7a17ea9458113f,mongodb,mongo-php-driver-legacy,52439c74d9a884593a62a8dc1d0638d83d53c42d,5623f640e0806a14bed65010da945187d4b3b1af,d7d314cb617f46319e62edbc8b1b924fb5089a97,FOUND
SECBENCH,,https://github.com/mongodb/mongo-php-driver-legacy,4cca4c1910fabb8a3ceeca3895a2af405fe818bb,mongodb,mongo-php-driver-legacy,5762d1604744a6bef7895e0064c18ac1582a63f9,013655444205b5969bcccf39078dd368c4475b3c,7909bf7c7bd98db77543930dde66921b6fac4362,FOUND
SECBENCH,,https://github.com/mongodb/mongo-php-driver-legacy,5e336f8664ea3c7e5f934ddfa49a7c65ec695bed,mongodb,mongo-php-driver-legacy,1d8402446acf5a00f7fb72de884de12b4458c68a,263578711abab5d3092b76491c2018b32e88074c,e621ba30b1e5bb19b3a548b042b0810f3a3f6cca,FOUND
SECBENCH,MDL-23872,https://github.com/moodle/moodle,f1f70bd4dde6cd1ea4bdb8ab28fa3d36a53b89d8,moodle,moodle,3fdc6226970bd9da9d202ba9800b8ed2a2689075,7493ca919d89d1c103583038a1fb08d47211b24f,40698053fafe663b66f95b766838be866e69f980,FOUND
SECBENCH,,https://github.com/moodle/moodle,3fe3851d57edb91865702ff7d90c1e1d3f6f2b03,moodle,moodle,a0bac19d81e04081cb2409110eb538adf3998c36,257e3f4c61a0e9b2da11aeb85e2ac8ee13fd2b73,b53f385b2c89947b01467c2b447ac0c0ef707e33,FOUND
SECBENCH,MDL-24079,https://github.com/moodle/moodle,20a79b431683fbe7c0b18e566b90c79db80b7397,moodle,moodle,e08de1b4954f984e96961cb5c7ca150079d9d92f,0c8ee4402c8bfd2a38cdfbb39db7c13227c4f6e8,d4f253848ca6f6abcbfd048fe572e5af47eb0d6d,FOUND
SECBENCH,MDL-15184,https://github.com/moodle/moodle,e5e02e46861f9c1b88782cb1ef8737253412be33,moodle,moodle,36ea9a6c98505cbe34c2af0be6c984be97cb0656,b6f549d1395fa9c3d94c1509364bf0a1f96262d3,0fbe41f4cda13cb2a205aaa4eaeeec45e595e3b6,FOUND
SECBENCH, MDLSITE-1007 ,https://github.com/moodle/moodle,e65ce4c1d028b8aba0dcda6b8dee9d0692a0a6fb,moodle,moodle,a7ca080c208fa10fb07158e2162f6afad64da655,ad489e94c37faa67ff50034bcda524b86f375f78,3f0a8eb0ccd07d3f21be80f7e1e128e626fed7a6,FOUND
SECBENCH,,https://github.com/moodle/moodle,16303ee90546962c473829418f4cba207c164dd6,moodle,moodle,9e1c2ba45c1672cd47e6f81cdcda61712c5cf956,5f17311f52591195ca8bc3b2b0a696f15e311ca5,d2448b8bd2994c6832d926996a836ead1b318e20,FOUND
SECBENCH,MDL-9288,https://github.com/moodle/moodle,1bc6c1ed3788edfd8cc108d637f6845c6f24ac88,moodle,moodle,c8e564f5ff6a47a93eafff3c23fba955ad508dfd,90e64ecb4ee6af9c8c797f3f00bb386ecef89f29,8f042b51590761ca020173a19cf6fa0fd1a31e4d,FOUND
SECBENCH,,https://github.com/mozilla/kuma,d186dd1e20a5d0f1b7d295d410485bcfb7807ea4,mozilla,kuma,e43ed532e9623eeea4a492c7477c76acf8a2f995,9956915be8416a0478c816871bfe029a11245bf7,795b8b3727475504f8a92ce295edd2f387ccdaeb,FOUND
SECBENCH,,https://github.com/MPOS/php-mpos,63c3b96a2940a350abd58491a72629b37059479f,MPOS,php-mpos,795e019d0de3731fab71c98ab0487e84d6f7e952,e017fc94cd5ce6d4e790c4a0976f28741178d876,d4ebc926bc13a37b2e1f011feaf2f724e9d76f37,FOUND
SECBENCH,,https://github.com/MPOS/php-mpos,8756036646952355091faec922b40e54b6657996,MPOS,php-mpos,e5c97201741671a45bae2334eec49739c7495f59,cf49db4535cc5875da97ecb6145d5bafb78fd457,10e3fcab7e184699a6e1779d89b16c27ef0590ff,FOUND
SECBENCH,,https://github.com/MPOS/php-mpos,5d8fecfd812bd74c320919b2e3dfd25421c17dc8,MPOS,php-mpos,c381af8291bb71a22258d8166f446da1452cb982,a03b9d4acec9597a0f3db5c2d00c97018c0d6c7c,93470fd63e22e2eec7a69768be7b8eb70400dc08,FOUND
SECBENCH,,https://github.com/MPOS/php-mpos,256b5f59c60f89be5da5d7c89e78a56d3a6876b3,MPOS,php-mpos,8fbad03457cc1e0691b816f163b71e8c6d29f13a,c31bbb6f93f18dc6fa566cc2f88beefa7e5b9ee2,961b6cc8176fcebdc3f8e24b0dfcc4f6abb2e3a8,FOUND
SECBENCH,,https://github.com/MPOS/php-mpos,bd2999526edd763546e8bced5378e8b46a50ee54,MPOS,php-mpos,7e3197246a0f15382e83a839c158e51ea4bc43a3,787942b6f90ebab0eef8e4e2f7b1a73d4fe2a397,2a0a7810522f0d2c53ac3088962c8f9a906b3f53,FOUND
SECBENCH,,https://github.com/MPOS/php-mpos,1d5e69d219144a5abaac4b56418b60b63b272d48,MPOS,php-mpos,5d8fecfd812bd74c320919b2e3dfd25421c17dc8,68d874b15aa51a535825631eaa3e1836d56c17bd,a8a565ff7da16629a8a8831c976ef94cf0d53ba9,FOUND
SECBENCH,,https://github.com/MPOS/php-mpos,e5c97201741671a45bae2334eec49739c7495f59,MPOS,php-mpos,9ccb5e15bc2383c30e160b0fd3a71b84e6b14acb,2a24f90ed00aa1862a35b0b8f83997f108258a78,003b8c79b6b6dc9f8c8ad6c4a352b542087e9e45,FOUND
SECBENCH,,https://github.com/mpv-player/mpv,337ad4fef400df103c8256152ca35512303fba66,mpv-player,mpv,8e4eee9a9adc0b40b0ad7f182808c77bf24f7c47,421bce00776f00cc0185ef65b82a6a4c8bcfd366,f5a19f6328d04e3f5d68554aa59408e45ad03b5d,FOUND
VULAS,CVE-2016-10006,https://github.com/nahsra/antisamy,7313931dc3c0d1377b010f07faef2063dd359a36,nahsra,antisamy,90550e42b39972fce0db4bcab0e1ce4359b94661,5f4982e95f1894669550bb3f6a639573dd4e3756,90550e42b39972fce0db4bcab0e1ce4359b94661,FOUND
VULAS,CVE-2017-14735,https://github.com/nahsra/antisamy,82da009e733a989a57190cd6aa1b6824724f6d36,nahsra,antisamy,c48ed190a8e8e374444588ef43bb058dced3b93f,e76f02a77afb4e43b897f13d17b5bc1260b8afde,c48ed190a8e8e374444588ef43bb058dced3b93f,FOUND
VULAS,CVE-2018-17228,https://github.com/narkisr/nmap4j,06b58aa3345d2f977553685a026b93e61f0c491e,narkisr,nmap4j,3be15623bc9b253d91578a7038d00fdc3d27cb05,695b3f0fd4e7edd7e63f6f5fe327cda560368f0d,ba7e67f047d93e0dca350af8e3e08d0813238108,FOUND
SECBENCH,,https://github.com/naver/pinpoint,75232af9b4dd32caf24b126f5152fd5f11675ea6,naver,pinpoint,b152cab0e88e736782435a41991ae305f2a39177,2a5449df5f1c520ebe22c5439bb2b2abf26c771a,34acd6462c16a86cfa7b4a95ff84263d481265db,FOUND
SECBENCH,CVE-2015-7501,https://github.com/naver/pinpoint,d68184cf5c29ffbe76b1fa2b1bce30ec18e85b87,naver,pinpoint,a3911e078b58ed029c7944a5e65e1daa050fa2e0,ed68d84205094210e970ec48e5ed6a03e0dc8c78,1eb6c3b8bad0ee38a3079f107863ed7d0ab79a6a,FOUND
SECBENCH,,https://github.com/neo4j/neo4j,b60a4547effa4c77f183bb10cc7c68dee8464f1b,neo4j,neo4j,a077134d2ee35b5340b5728603135148d6eb901b,c34b81c1862b998fef0bfd8115d4b36ed709c54c,46a088d37fbac1db598ea542102e89229e0ece7a,FOUND
