,owner_sec,project_sec,sha_sec,sha-p_sec,main(sha)_sec,main(sha-p)_sec,main(diff)_sec,owner_reg,project_reg,sha_reg,sha-p_reg,main(sha)_reg,main(sha-p)_reg,main(diff)_reg,pattern,language
253,josh,rails,6e655732226eef6fa04d8fc0c4ee1f0436688c49,47134a04bbce216f9c31473b1a0c1a077d624692,12945.876275294746,12945.876275294746,0.0,josh,rails,3990310a2bedd0dff5753e3e9b1282e686cff0cc,47134a04bbce216f9c31473b1a0c1a077d624692,10541.238027036034,12945.876275294746,-2404.6382482587123,injec,ruby
254,curl,curl,75ca568fa1c19de4c5358fed246686de8467c238,db1a856b4f7cf6ae334fb0656b26a18eea317000,-44344.86720584392,-44279.22706464911,-65.64014119480998,curl,curl,5aa290f0f209f12130f7a1375c1b76af707e95f2,db1a856b4f7cf6ae334fb0656b26a18eea317000,-49475.36495633388,-44279.22706464911,-5196.137891684768,misc,c
255,BradLarson,GPUImage,307c8ff843353ae4db646b4e2293ab01ba53a073,d05b56b6c391e662599780998720ce9d3a0b899b,-2951.373431239815,-2951.373431239815,0.0,BradLarson,GPUImage,9655f16e89caf35878ac7d2f3e2646568a5a670a,d05b56b6c391e662599780998720ce9d3a0b899b,-3277.612141131396,-2951.373431239815,-326.23870989158104,over,objc
257,realm,realm-cocoa,04ca766cbbdec1ba417f90f038c9376170edbc12,8ceae74eb169a98676da084b7e1667d51c765bc2,-3569.1106474904,-3543.0764045484175,-26.034242941982484,realm,realm-cocoa,95e03cdbdbafc29847fcd39022e6afb03e8e1f2c,8ceae74eb169a98676da084b7e1667d51c765bc2,-1017.9896259316894,-3543.0764045484175,2525.086778616728,ml,objc++
258,mongodb,mongo-php-driver-legacy,4cca4c1910fabb8a3ceeca3895a2af405fe818bb,5762d1604744a6bef7895e0064c18ac1582a63f9,-269.0452874208737,-261.84089670809453,-7.204390712779173,mongodb,mongo-php-driver-legacy,381c1d5b6b25571c2bbaf799854ef0f2b8911dd2,5762d1604744a6bef7895e0064c18ac1582a63f9,-2984.35178743288,-261.84089670809453,-2722.5108907247854,ml,c
259,mattpass,ICEcoder,670e3c47a6f952b7f106adf10d7fa965e3bc25f5,4ef49f017212a4da84f4d009285a3eff30c80114,-216.72700829230394,-226.11563949529895,9.388631202995015,mattpass,ICEcoder,d2e5476432fdf777f888a9214bc4d8194a05e808,4ef49f017212a4da84f4d009285a3eff30c80114,-647.8008089884003,-226.11563949529895,-421.6851694931013,pathtrav,php
261,joomla,joomla-cms,9d8d07c9348a76b5c1ca579f54a0f2096df86793,c1687f3af93e9a8ec81bc63db6f49ac0dc789483,-22453.510562173837,-22455.680227483255,2.169665309418633,joomla,joomla-cms,863f56373444a4b65eecd94cf3f94c437d304890,c1687f3af93e9a8ec81bc63db6f49ac0dc789483,-580618.1025387507,-22455.680227483255,-558162.4223112675,injec,php
262,osTicket,osTicket,ff1d8b9e599a1ec315a9c34c279ba3645218c766,03a84301e2e0e6875058814e877b7f7cffa33a98,-12159.264510851164,-12466.296868815165,307.03235796400077,osTicket,osTicket,ee2d3c72ba13a5b1370719da865dd0af89aa3507,03a84301e2e0e6875058814e877b7f7cffa33a98,-34076.884535155994,-12466.296868815165,-21610.587666340827,csrf,php
263,josh,rails,c014c3e5c14beb71fa7c67f15448386d0ffaba28,b6fde6b4801fae26cdd0e790f6bfd06e7afe9941,9385.4291912198,9385.4291912198,0.0,josh,rails,24aba77d9c2c9eb101d3ef5dc36d4d1002fb37b5,b6fde6b4801fae26cdd0e790f6bfd06e7afe9941,11519.085525499295,9385.4291912198,2133.6563342794943,dos,ruby
265,zxing,zxing,dc8f256848b4863dc633cfab0929927ef06d549d,a86b0e7cf3fec99c1a446c4978e0cf607e225b50,-1746.8730533253718,-1698.916650493968,-47.95640283140369,zxing,zxing,1a2a011cc7b898b02dbe4913595e85e11b5cf963,a86b0e7cf3fec99c1a446c4978e0cf607e225b50,6183.872669338216,-1698.916650493968,7882.7893198321835,ml,objc++
266,php,php-src,9603f16f995154a858d7e0b31eff3a9b79f88ff7,f39a8517e002d33ace29ec0ba15acb30c9fecbb3,-4704871.224465822,-4704827.271389802,-43.953076019883156,php,php-src,602f26dc0824b437732dc151f7205c02ce77698b,f39a8517e002d33ace29ec0ba15acb30c9fecbb3,-3682985.831905568,-4704827.271389802,1021841.439484234,dos,c
267,owncloud,core,1d6ca084a6f5414ae3bb0753500ad386c86d087c,3b9bf83fe7833c2cf8d1d9fc2f0f2a41b2a92ebc,-12319.766169117323,-12319.766169117323,0.0,owncloud,core,2ab077d16e908bac4eeaa6735fa392be46707bda,3b9bf83fe7833c2cf8d1d9fc2f0f2a41b2a92ebc,49426.711833870024,-12319.766169117323,61746.47800298735,xss,javascript
268,scalikejdbc,scalikejdbc,2197ff982e507355dba55883be2195d654bfbb2d,0066d580d8ab21d252310bd0206fa62effa6137b,863.8871078863289,861.2025089004176,2.6845989859112933,scalikejdbc,scalikejdbc,e4d7fe93cac16c2b5ab5dfa38684a8d051c36332,0066d580d8ab21d252310bd0206fa62effa6137b,725.5466346135472,861.2025089004176,-135.65587428687036,injec,scala
269,facebook,buck,5ae0a0aabff973096fffe610862fb46fd1364c71,f1d8da1511b8f01e59d61b213f533dffd3804b0a,34867.33310215889,34867.33310215889,0.0,facebook,buck,53c0859defa1d2e7ca2a3efc9c044787e9023ab6,f1d8da1511b8f01e59d61b213f533dffd3804b0a,-1608538.771759652,34867.33310215889,-1643406.104861811,ucwkv,others
270,nextcloud,server,3ddaedee3bcc498b144d3f5df1356eccee7fbb49,2b228fba3463722ad19ea6ccd150b96772508791,-11917.175306984496,-11917.175306984496,0.0,nextcloud,server,4eebccd81fca602eee5cc1a76edd374028826608,2b228fba3463722ad19ea6ccd150b96772508791,49628.92001044263,-11917.175306984496,61546.09531742713,xss,php
272,joomla,joomla-cms,de79fbb8d15c30e2433a4303c7e93d3687980ccd,dfc894ae15316599f170587818b82febab3856bc,-26819.2870478121,-26819.2870478121,0.0,joomla,joomla-cms,3d38a0b369c1ff7126af235f2c62f32966b0a629,dfc894ae15316599f170587818b82febab3856bc,-16934.15334084905,-26819.2870478121,9885.13370696305,injec,php
273,antlr,antlr4,d4f2abc5e3def63190c7ab124c5a70dba9e70661,9c186c8d5299e1dcbc8e0c486c3e07c4ab6af0a1,3699.1013644882046,3698.553861012571,0.5475034756336754,antlr,antlr4,8b081a4637c23eeb1fdf0086922dd8f760d51ed4,9c186c8d5299e1dcbc8e0c486c3e07c4ab6af0a1,8191.41711234828,3698.553861012571,4492.86325133571,rl,java
274,edx,edx-platform,935d5dee34563def3ce870ce849e1b2dc2c9f833,3a772752de1d3dfc3ff3c9f0aa65cebfb3b63d7b,22693.158619414906,22693.12345201811,0.03516739679616876,edx,edx-platform,9a527344f4d1c8bdeb6df1341b2ded2a990ef5d2,3a772752de1d3dfc3ff3c9f0aa65cebfb3b63d7b,131.4605651328698,22693.12345201811,-22561.66288688524,auth,python
275,micahflee,onionshare,a12dd0c4a978bf97b307c2eafe4b7d02f538b53c,7ef02955a09fe6e6a8bb6373a8222a6c6090f455,12186.928934891705,12182.697752555026,4.231182336678103,micahflee,onionshare,af65855f9725762fd77578b8ebac6e4cb495ccfb,7ef02955a09fe6e6a8bb6373a8222a6c6090f455,591.7591341672519,12182.697752555026,-11590.938618387774,misc,python
276,freedomofpress,securedrop,3102925d369c5110e0c50a80684814a5efa30011,eec829a794f7b197810fcb5bfec8c3f7b5ea4776,1083.4354897458554,1072.1063280042717,11.329161741583675,freedomofpress,securedrop,af23a4d86dfe6b20b327562454f38342a260cb2d,eec829a794f7b197810fcb5bfec8c3f7b5ea4776,1063.965060831022,1072.1063280042717,-8.141267173249844,dos,python
278,openssl,openssl,410e444b71bca5af929fe82162cbe37e31c82083,a91be10833e61bcdc9002de28489405101c52650,-1852901.586356536,-1852816.66995725,-84.91639928612858,openssl,openssl,380f18ed5f140e0ae1b68f3ab8f4f7c395658d9e,a91be10833e61bcdc9002de28489405101c52650,-1750266.0164045505,-1852816.66995725,102550.65355269937,dos,c
279,pfsense,pfsense,5de32d520bc7eee5ef400951130eef8a5cec9a2f,b67cdd05abde74b43a2fa67b0d7ecb4769ae5ce3,-143913.9350056401,-143913.9350056401,0.0,pfsense,pfsense,71d689e69583587291f921156890de98750640a6,b67cdd05abde74b43a2fa67b0d7ecb4769ae5ce3,-97070.87279490397,-143913.9350056401,46843.06221073611,pathtrav,php
280,openssl,openssl,e97763c92c655dcf4af2860b3abd2bc4c8a267f9,652c52a602b4c88cfadb99e85ef175441b7f5d18,-1761140.5891459954,-1761105.3877417215,-35.20140427397564,openssl,openssl,b5dd1787401256f6a4d70686debf13b096f2bc22,652c52a602b4c88cfadb99e85ef175441b7f5d18,-1004603.6243523861,-1761105.3877417215,756501.7633893354,dos,c
281,openstack,nova,4a60c6a655006b2882331844664fac5cf67c5f34,62d4d458d6e048eaeaf2621d8a70969b71c6d235,23290.59626914597,23281.29082766932,9.30544147665205,openstack,nova,336dea6e64d7305eb923c93b98775ed3d1a2f033,62d4d458d6e048eaeaf2621d8a70969b71c6d235,22509.93888319605,23281.29082766932,-771.3519444732701,misc,python
282,mantisbt,mantisbt,a1c719313d61b07bbe8700005807b8195fdc32f1,27b5b292c9814a40fdd5715fa499a82e29f6f866,-43088.29807691045,-43088.29807691045,0.0,mantisbt,mantisbt,7f6bede1c1aeeae7398d21b98bade5087e2c60d9,27b5b292c9814a40fdd5715fa499a82e29f6f866,-61799.90696297582,-43088.29807691045,-18711.608886065376,xss,php
283,facebook,buck,88f01ba38d2e706cd0b98ae984e9d3eba6888055,ae114af005c26a226a5fa40970eba14d42d17e87,25785.904424270848,25785.904424270848,0.0,facebook,buck,301049dda7c1da01e1263654b8f47b8fa2b26370,ae114af005c26a226a5fa40970eba14d42d17e87,23860.27154233303,25785.904424270848,-1925.6328819378177,rl,java
284,curl,curl,1813a77b024d03b59fe5b591a5c5ecced02a9e66,d3d871cb4fe1512b689bb29cb49473cfcf91c684,-50369.97997942162,-50369.97997942162,0.0,curl,curl,e82a5758945ae1ab2fd80717e78827341bd60825,d3d871cb4fe1512b689bb29cb49473cfcf91c684,-19072.12135161495,-50369.97997942162,31297.858627806672,ml,c
285,josh,rails,98b0d3effa858f90ff7620370a4173fb34e7b939,f97e3ed1117940f1ec85348ab9a7a092316fea29,14917.059071451691,14917.059071451691,0.0,josh,rails,96a2b3905ce14df8f25b1646d3b110505bf8820b,f97e3ed1117940f1ec85348ab9a7a092316fea29,10386.649331496526,14917.059071451691,-4530.409739955165,ucwkv,ruby
286,spring-projects,spring-security-oauth,2f25d164f2c136878d23bfcc1c03a5234cbcece9,9fbade981e1c157aa78baa3d88c6426d039ca77b,3934.1491721173234,3926.569649739116,7.579522378207457,spring-projects,spring-security-oauth,ee40822c70ef5e60830e294e3508a662f6aa8d28,9fbade981e1c157aa78baa3d88c6426d039ca77b,3960.1756033654688,3926.569649739116,33.60595362635286,injec,java
287,josh,rails,d8cf713afabbd0c3cf8d6674b2d1a7f7c2a0e98c,c63d17c2be04882cc0c7aed5cf2b5ba2f1ef313d,16821.505280285182,16821.505280285182,0.0,josh,rails,ce086b22e7e685adc9e24fb3b4da607919377e5e,c63d17c2be04882cc0c7aed5cf2b5ba2f1ef313d,18857.01005995912,16821.505280285182,2035.5047796739382,xss,ruby
288,facebook,FBSimulatorControl,04205668fe9334a4b4e70f420a22d28765abb003,ebbfe35b75ad390f48568e418768ca7b851cc17c,13043.733495862314,13037.19048486917,6.54301099314398,facebook,FBSimulatorControl,fb0d9f73cc4201e360ee3bdcd7ee9958f91bd3fc,ebbfe35b75ad390f48568e418768ca7b851cc17c,19910.000279392476,13037.19048486917,6872.809794523306,injec,swift
289,mantisbt,mantisbt,ac3fe2f105edd4b5c6b466d34b8694efac026131,cd0523feeb22d6e433a244c61876e5c860559bad,-25515.853681845216,-25515.853681845216,0.0,mantisbt,mantisbt,fdbfe07b0f7e280aa9d42a51bc2d9005385e8c6a,cd0523feeb22d6e433a244c61876e5c860559bad,-62236.52785116028,-25515.853681845216,-36720.67416931507,xss,php
290,openssl,openssl,399944622df7bd81af62e67ea967c470534090e2,0a4c87a90c6cf6628c688868cd5f13e4b9a5f19d,-1720349.8279620113,-1720349.8279620113,0.0,openssl,openssl,8f41ff2d53eb43046012c7843f1f1e213b3650ea,0a4c87a90c6cf6628c688868cd5f13e4b9a5f19d,-109045.92476180618,-1720349.8279620113,1611303.9032002052,sde,c
291,josh,rails,4e9dd5378bd5bfaa095a96068c7d1b7c4f47e1b0,0c7ac34aed1845044cd1911e5a775366d7ca41c1,17543.725933245598,17543.725933245598,0.0,josh,rails,757bbd540cadc47b8f9d6b9d6bc7bb3cb638d022,0c7ac34aed1845044cd1911e5a775366d7ca41c1,11725.648837376504,17543.725933245598,-5818.077095869094,misc,ruby
292,cakephp,cakephp,813a3af19c8918b00ca1067a2c78886fa3bcd9bb,215333e56f32f06fd107966cf508ea5df4672ec0,-4115.696979262808,-4115.696979262808,0.0,cakephp,cakephp,84d05c6b40cb9dfd4aa713d27e50a8342c9ccf09,215333e56f32f06fd107966cf508ea5df4672ec0,26515.689151313873,-4115.696979262808,30631.38613057668,xss,php
293,MPOS,php-mpos,bd2999526edd763546e8bced5378e8b46a50ee54,7e3197246a0f15382e83a839c158e51ea4bc43a3,-15638.765188569974,-15636.566709695506,-2.198478874468492,MPOS,php-mpos,b8ebbe5be21f2a40cbace15359b52a3fd59d0f12,7e3197246a0f15382e83a839c158e51ea4bc43a3,-21664.006624622827,-15636.566709695506,-6027.439914927321,csrf,php
294,curl,curl,cb64c987a062a9c16ab997415a1440182edb069a,67d16160184493c6717e4e572fafed7467af4983,-40503.063310352016,-40506.240791478594,3.177481126578641,curl,curl,e9e536619333b0ebd1b096be5c27a39c78e812c5,67d16160184493c6717e4e572fafed7467af4983,-64004.04077781936,-40506.240791478594,-23497.799986340768,ml,c
295,cakephp,cakephp,17e4eee73d84dbc5a65a4b9fae2adafdf6d46e45,2219991d3b166d2ecaa49ad5b78b0380aca9df2f,165.76875738973675,166.26760401690834,-0.4988466271715879,cakephp,cakephp,5d9b4cbff0c52bd0cefcff3de457f45496aca97c,2219991d3b166d2ecaa49ad5b78b0380aca9df2f,23004.514323516752,166.26760401690834,22838.246719499843,auth,php
296,joomla,joomla-cms,21086355e63dc0514b094275df2bb224f290120d,9bbf2be61b5738d84926a7e9bb40cd123d2961ad,-26554.23468837631,-26597.208229177777,42.97354080146761,joomla,joomla-cms,a2342a4930cea75bf0b1ec7e655692af5cf3da0f,9bbf2be61b5738d84926a7e9bb40cd123d2961ad,-997361.154241053,-26597.208229177777,-970763.9460118753,injec,php
297,josh,rails,4818bb36ac1a2a98bc61839ba87a654a78faadbe,e63be2769c039e4e9ada523a8497ce3206cc8a9b,18540.17016963327,18364.99559193792,175.1745776953503,josh,rails,36ce0c2c821e2c9cca15e768842461f834825bf7,e63be2769c039e4e9ada523a8497ce3206cc8a9b,18398.0596022209,18364.99559193792,33.064010282978415,ml,ruby
298,mantisbt,mantisbt,806582eb4ded03716c333b05d8cc6b4448f2fc5c,eb562360554d5e5c8ed2c1fff8363d13b1b2be32,-79433.37654715062,-79433.37654715062,0.0,mantisbt,mantisbt,2a13d775363174b0f1b085c11c476c029a958e3d,eb562360554d5e5c8ed2c1fff8363d13b1b2be32,-52049.614011241334,-79433.37654715062,27383.762535909285,xss,php
299,josh,rails,fee0bc57385b564b2789d199969ac26409603188,90c9ae58010ee1a00c0eb5637533ed8b5e216ac2,16554.455708386027,16554.455708386027,0.0,josh,rails,f12f08d61fcc4620632f21330916b4c5809b9da3,90c9ae58010ee1a00c0eb5637533ed8b5e216ac2,17147.695187917772,16554.455708386027,593.239479531745,dos,ruby
300,joomla,joomla-cms,6ff55050d016abc1fdc31d4975070fa1c4e6287e,cbdf704d9f3268694aabcca72a1f7bd942f9b641,-26879.624575812304,-26883.213941957696,3.5893661453919776,joomla,joomla-cms,394db732ad96e4c86148c2d3f8edfc7e97d1692a,cbdf704d9f3268694aabcca72a1f7bd942f9b641,-1000147.985583694,-26883.213941957696,-973264.7716417363,injec,php
301,Graylog2,graylog2-server,9590a4cbb53871812cd510b83206707d54126cc6,8fbe12c5b518ca4d2f11de659d5906dbe5bd770e,1687.633324468032,1688.3717754662152,-0.7384509981832252,Graylog2,graylog2-server,e9c3974c29fc63daaa8af401ceb2f69c68be5a49,8fbe12c5b518ca4d2f11de659d5906dbe5bd770e,40282.12803257196,1688.3717754662152,38593.75625710575,csrf,javascript
302,cakephp,cakephp,df5c02aa8fe8220e432fe72a3bff1e09a2239f85,12aea2c0f74f7d74e9dd0d25433992fd14ae28ca,-2987.5530445809914,-2979.0083242738956,-8.544720307095758,cakephp,cakephp,f6e386d79891fd59649cd3dcb2b33d3a634acc2d,12aea2c0f74f7d74e9dd0d25433992fd14ae28ca,28425.734617208233,-2979.0083242738956,31404.742941482127,iap,php
303,owncloud,core,5155f589fd93132fdeb39b04fc18e30a5643cbf6,cde60dba0f45cbfbe32059a50eb37c41e9da990b,-11592.866349272532,-11592.866349272532,0.0,owncloud,core,a6a69ef1dfe1545e1362953803219ed6f28f71a5,cde60dba0f45cbfbe32059a50eb37c41e9da990b,31645.542797753726,-11592.866349272532,43238.40914702626,xss,php
304,openssl,openssl,9cb177301fdab492e4cfef376b28339afe3ef663,069c3c0908dfa8418753d0c25890a9d4fb67178d,-1753304.3598059101,-1752683.5601027424,-620.7997031677514,openssl,openssl,3348fc7e8940b66ab4545a618ba87a63fb677a79,069c3c0908dfa8418753d0c25890a9d4fb67178d,-1945175.3655947822,-1752683.5601027424,-192491.80549203977,dos,c
306,nextcloud,server,360c22fd2821ed440089d7899d4c6680a0676410,76e0ca785bb473ea63d7811349cc27d6999fde8f,-12805.816488430359,-12805.816488430359,0.0,nextcloud,server,58e8312b1c9dbfd5af39ccf737463d9a3dd3f801,76e0ca785bb473ea63d7811349cc27d6999fde8f,-16170.24408747105,-12805.816488430359,-3364.4275990406913,auth,php
308,HandBrake,HandBrake,701d4a8d3ed08e94c04cc02cf4c4d0afdc87eafe,c0bb5c4dd1476d975f872cbf0ab317bae6e1160f,9348.322234935169,9348.322234935169,0.0,HandBrake,HandBrake,4137a887b8fad760eb0c90d3ca90303aa3674740,c0bb5c4dd1476d975f872cbf0ab317bae6e1160f,12558.895986051435,9348.322234935169,3210.573751116266,ml,c
309,php,php-src,8d816ed0efe644fb19845424071253036e9b0f09,e68e2893c07e712ad6469ffda0658cc1d04f66e7,-3771142.0486686155,-3771142.0486686155,0.0,php,php-src,35920eec263c9f989b493fdbc7226628de38cadb,e68e2893c07e712ad6469ffda0658cc1d04f66e7,-3735176.920623855,-3771142.0486686155,35965.12804476032,misc,c
310,joomla,joomla-cms,2bee506a9105fb9c80da4c088baae2878f469f65,b9b649cbae454943e3b73a6fbd9d5486cec0e8eb,-20277.26129414507,-20277.805960088954,0.5446659438821371,joomla,joomla-cms,b238e5021a9b191aef0260f8c1292853bfd31fce,b9b649cbae454943e3b73a6fbd9d5486cec0e8eb,-27223.353982016124,-20277.805960088954,-6945.54802192717,xss,php
311,MISP,MISP,0687d3f6f48247fbcb510c26e0966864a8fa9081,9cd1b0469d872a48afff17f5b2bfb9a6ad0ef8ee,-44418.84165047082,-44421.45997009253,2.6183196217098157,MISP,MISP,97772c3cee37a29d2e02463fd95c7847a12c412a,9cd1b0469d872a48afff17f5b2bfb9a6ad0ef8ee,-11644.024246682842,-44421.45997009253,32777.43572340969,injec,php
312,openssl,openssl,ee1e3cac2e83abc77bcc8ff98729ca1e10fcc920,b7b8e948014d93e1eb6d954d0799ae68ab0e068b,-1713828.283344666,-1713828.283344666,0.0,openssl,openssl,c1acef9263b875cc80431b8054049dedc59cd41d,b7b8e948014d93e1eb6d954d0799ae68ab0e068b,-2172707.8651511837,-1713828.283344666,-458879.5818065177,over,c
313,pfsense,pfsense,ab17ed4e70cc8cd8337846525a3694d81fffff32,da60727cead91cc475c6fa2ddb2309ab79962467,-133589.89315820142,-133583.76076895586,-6.132389245554805,pfsense,pfsense,f37a29b0fcc206321740f352662fb5a6e9dfe013,da60727cead91cc475c6fa2ddb2309ab79962467,-123000.12872621526,-133583.76076895586,10583.632042740603,sde,php
315,lxc,lxc,2802732032aeaabe8c793ae76112d9c8ba13ee23,bb1d227404ff96564877a04ef9299c63f608f543,212.37027306108115,212.37027306108115,0.0,lxc,lxc,74d968932956ef708a61b868a9772f8290ef970a,bb1d227404ff96564877a04ef9299c63f608f543,82.09555501786735,212.37027306108115,-130.2747180432138,rl,c
317,mantisbt,mantisbt,3c6f6e5605d9b3a6db6c0934da4771ff8a54f617,a97334abed5c323598644802bfa6cfd815c1206f,-53167.05159720437,-53176.11639150304,9.064794298668858,mantisbt,mantisbt,38eb7cf1f76773b44e3b05b15d35e5b8bdba012c,a97334abed5c323598644802bfa6cfd815c1206f,-1879.2363036216493,-53176.11639150304,51296.88008788139,xss,php
319,zxing,zxing,f7392b3ffebd6c281e543914057b85922757f3d5,99ca70d7f301c45429f9d4c62e127c20f2bd2649,-6844.144886039301,-6845.035904004576,0.8910179652748411,zxing,zxing,c2a6255e19fdd51269b95546307caf430328c2eb,99ca70d7f301c45429f9d4c62e127c20f2bd2649,7266.410080525551,-6845.035904004576,14111.445984530128,ml,c++
320,WordPress,WordPress,28a80ce82af438e76c4841990f98a702ace845df,013d15ebd41981e433121014675d744e63bfe29d,-66758.08069619133,-66758.08069619133,0.0,WordPress,WordPress,5ebbe4bad2cc8125b1206c5ec205ee6d7c8bb1cd,013d15ebd41981e433121014675d744e63bfe29d,-60850.65466102698,-66758.08069619133,5907.426035164353,xss,php
321,php,php-src,26471eb69c3cd9e8162ff3b398d33919d9075191,e41f600365fe9f27727a62a850a4d55416ae856f,-4799329.798631209,-4799254.946656593,-74.8519746158272,php,php-src,ac1452b21fb03dd8233b52a81dfc1006ca4f1852,e41f600365fe9f27727a62a850a4d55416ae856f,-3957897.081870167,-4799254.946656593,841357.8647864261,misc,c
322,curl,curl,12e78a082eeb116c528572e6de51b7c4a0eb1bf1,9273096a8ab7e31921550b9f7b08eb2b32dcc35e,-16382.910770972661,-16382.910770972661,0.0,curl,curl,8191800a0c8ff7b262535cbf1311d93ada2ee0c4,9273096a8ab7e31921550b9f7b08eb2b32dcc35e,-49543.07606569849,-16382.910770972661,-33160.16529472583,over,c
323,MISP,MISP,afdcc1af0c39c00d60e65c043c8216fb05b243fd,a380458d2e9072c1f5affa52ad259b38108e3ca6,-7392.718973965095,-7378.810679195292,-13.908294769802524,MISP,MISP,18d730d79a89b4fdcd3d3efd5efa95d5ef162dd6,a380458d2e9072c1f5affa52ad259b38108e3ca6,-20495.739414331154,-7378.810679195292,-13116.928735135862,misc,php
325,phpmyadmin,phpmyadmin,d32da348c4de2379482a48661ce968a55eebe5c4,b99b6b6672ff2419f05b05740c80c7a23c1da994,-286620.2668618121,-286620.2668618121,0.0,phpmyadmin,phpmyadmin,711b462deaf601b9da383fa8805d4c8c911c3e3e,b99b6b6672ff2419f05b05740c80c7a23c1da994,-67946.73285776569,-286620.2668618121,218673.5340040464,xss,php
326,forkcms,forkcms,92cbaaf136242a4cdf613a980ff12e35f25d8781,873d13845ac7a93ac7b5f7e0fa346bc68669470a,12399.323436880932,12399.323436880932,0.0,forkcms,forkcms,32d453e61e362261442c524d1719be94f82688a1,873d13845ac7a93ac7b5f7e0fa346bc68669470a,15432.149386209954,12399.323436880932,3032.8259493290225,ucwkv,others
327,curl,curl,f206d6c055d1008f0edb6d5d5920f0f300b9983a,add37cc49f241212bc29d19f9f80700458df6794,-48000.40781863618,-48040.8906769459,40.48285830971872,curl,curl,0b898b5a8a1998a529bcab8808540a741dcc7ef7,add37cc49f241212bc29d19f9f80700458df6794,-20770.377594957685,-48040.8906769459,27270.513081988214,over,c
328,openssl,openssl,f962541d0be200055e508641ddf3a8ec8819e4df,bf52165bda53524a267c784696bd074111a2f178,-1813071.0972493691,-1813056.4461674835,-14.651081885676831,openssl,openssl,38a322a5f29ae0b4a9bd42233310835487d875ac,bf52165bda53524a267c784696bd074111a2f178,-117548.57498755387,-1813056.4461674835,1695507.8711799295,misc,c
329,mantisbt,mantisbt,f21b56fa9060dbae9438b0d0dfb21dff090c1dd2,2d541e9897d7629762fbc43f1bf42463458da033,-43246.50688694544,-43242.80059618755,-3.706290757887473,mantisbt,mantisbt,b69fe75780ed7b1bc390a507ee8a735b09094935,2d541e9897d7629762fbc43f1bf42463458da033,-59995.48416456461,-43242.80059618755,-16752.683568377055,csrf,php
330,phpmyadmin,phpmyadmin,a4e8d008f407d92c7177bca799c54525ba9032ad,1daa32fb97b90fd1bf233cae9ed249e37fa175c4,-422521.2449984597,-422459.398445409,-61.846553050680086,phpmyadmin,phpmyadmin,c507a602900eb726be300fbc060badf1c972920c,1daa32fb97b90fd1bf233cae9ed249e37fa175c4,-67496.50400401371,-422459.398445409,354962.8944413953,dos,php
331,josh,rails,7df68a300c9395e3edf8c603b6fea3db9eaff003,f838caf350c3405ebdf10a6c6171adfa0a840905,18570.462829461954,18570.224502604313,0.2383268576413684,josh,rails,53a90436cff23380f64c9c4fbad74d4e240b60c2,f838caf350c3405ebdf10a6c6171adfa0a840905,11706.863165555316,18570.224502604313,-6863.361337048997,injec,ruby
